,pattern,txt,replacement,filename
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
5,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
5,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
5,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
6,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1955--fk--14
