pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,22,4,2,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,29,3,0,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,44,3,3,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,46,7,1,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,50,3,0,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,54,5,2,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,55,3,0,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,55,3,2,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,64,3,3,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,64,5,0,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,65,5,1,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,76,5,1,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,76,6,2,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,89,4,1,prot-1964-höst-fk--42
fcfff492e00727b6,Stockholm,Helsingfors,105,10,0,prot-1964-höst-fk--42
