,filename,pattern,txt,person
0,prot-1967--fk--25,0ba23c147c1beed8,"Herr NILSSON, YNGVE, (h):",Torsten Nilsson
0,prot-1967--fk--25,0ba23c147c1beed8,"Herr NILSSON, YNGVE, (h):",Torsten Nilsson
0,prot-1967--fk--25,0ba23c147c1beed8,Herr SÖRENSON (fp):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr ARVIDSON (h):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr ISACSON (h):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr SUNDIN (cp):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr SUNDIN (cp):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr NÄSSTRÖM (s):,
1,prot-1967--fk--25,0ba23c147c1beed8,Herr SUNDIN (cp):,
0,prot-1967--fk--25,0ba23c147c1beed8,Fru WALLENTHEIM (s):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr WALLMARK (h):,
0,prot-1967--fk--25,0ba23c147c1beed8,"Herr ANDERSSON, TORSTEN, (cp):",Sven Andersson
0,prot-1967--fk--25,0ba23c147c1beed8,Herr WALLMARK (h):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr WALLMARK (h):,
1,prot-1967--fk--25,0ba23c147c1beed8,Herr NÄSSTRÖM (s):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr OTTOSSON (h):,
0,prot-1967--fk--25,0ba23c147c1beed8,"Herr LARSSON, HERBERT, (s):",Sigvard Larsson
1,prot-1967--fk--25,0ba23c147c1beed8,"Herr PERSSON, YNGVE, (s):",Olof Persson
0,prot-1967--fk--25,0ba23c147c1beed8,"Herr PERSSON, YNGVE, (s):",Olof Persson
0,prot-1967--fk--25,0ba23c147c1beed8,Herr OTTOSSON (h):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr SÖDERBERG (s):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr OTTOSSON (h):,
1,prot-1967--fk--25,0ba23c147c1beed8,Herr SÖDERBERG (s):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr SVENINGSSON (h):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr ALEXANDERSON (fp):,
0,prot-1967--fk--25,0ba23c147c1beed8,Herr SVENINGSSON (h):,
