,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:34,,prot-198788--34
0,metadata,Prot. 1987/88:34,,prot-198788--34
0,metadata,1987/88:34 Prot. 1987/88:34,,prot-198788--34
0,metadata,Prot. 1987/88:34 30 november 1987,,prot-198788--34
0,metadata,4 $ Svar på interpellation 1987/88:62 om näringsföretagens sociala ansvar,,prot-198788--34
0,metadata,Om näringsföretagens sociala ansvar,,prot-198788--34
0,metadata,Om ASSI:s sågverk i Skinnskatteberg,,prot-198788--34
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198788--34
0,metadata,"6 $ Svar på interpellation 1987/88:70 om ASSI:s avveckling av Prot. 1987/88:34 sågverksrörelsen, m. m. 30 november 1987",,prot-198788--34
0,metadata,"Om ASSI:s avveckling av sågverksrörelsen, m.m.",,prot-198788--34
0,metadata,"uppgår till mellan 400 000 och 500 000 m?. EE RE I ett läge med osäker råvarutillgång samt mycket hög prisnivå på RR Ores,",,prot-198788--34
0,metadata,4 Riksdagens protokoll 1987/88:34,,prot-198788--34
0,metadata,rarna alldeles tydligt. Företagarna tror inte på framtiden med en socialistisk — Prot. 1987/88:34,,prot-198788--34
0,metadata,8 $ Svar på interpellation 1987/88:84 om sysselsättningen i Norrbotten,,prot-198788--34
0,metadata,Om sysselsättningen i Norrbotten,,prot-198788--34
0,metadata,6 Riksdagens protokoll 1987/88:34,,prot-198788--34
1,metadata,Överläggningen var härmed avslutad.,,prot-198788--34
0,metadata,1987/88:225 av Ivar Franzén (c) till miljöoch energiministern om användningen av sågoch hyvelspån som bränsle:,,prot-198788--34
0,metadata,1987/88:230 av Paul Lestander (vpk) till arbetsmarknadsministern om ökade resurser för skogsvägbyggen i Norrbotten:,,prot-198788--34
0,metadata,Prot. 1987/88:34 148 Kammaren åtskildes kl. 17.08. 30 november 1987 ES NERE ES er MA INGRNE,,prot-198788--34
0,metadata,| gotab Stockholm 1987 14124 |,,prot-198788--34
