,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--155
0,metadata,1982/83 154-155,,prot-198283--155
0,metadata,1982/83:155,,prot-198283--155
0,metadata,Nr 155 Onsdagen den 25 maj 1983,,prot-198283--155
0,metadata,Överläggningen var härmed avslutad.”,,prot-198283--155
0,metadata,10 Riksdagens protokoll 1982/83:154-155 +,,prot-198283--155
0,metadata,11 Riksdagens protokoll 1982/83:154-155,,prot-198283--155
0,metadata,Mom. 4 Utskottets hemställan bifölls.,,prot-198283--155
0,metadata,Ändring i byggnadslagen m. m.,,prot-198283--155
0,metadata,12 Riksdagens protokoll 1982/83:154-155,,prot-198283--155
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--155
0,metadata,Övriga moment Nr 155,,prot-198283--155
0,metadata,minab/gotab Stockholm 1983 75748,,prot-198283--155
