pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,12,4,3,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,12,6,1,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,13,3,1,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,18,6,2,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,50,5,0,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,90,4,3,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,91,2,3,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,91,4,2,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,99,11,1,prot-1967-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,99,14,2,prot-1967-höst-fk--40
