,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1988/89:61—-63,,prot-198889--62
0,metadata,Prot. 1988/89:61—-63,,prot-198889--62
0,metadata,Kulturutskottets betänkande 1988/89:KrU9 TV-avgiften . ....c..ceooo000 000 0005 50054 ser,,prot-198889--62
0,metadata,1988/89:62,,prot-198889--62
0,metadata,Prot. 1988/89:62 7 februari 1989,,prot-198889--62
0,metadata,4 $& Svar på interpellation 1988/89:101 om åtgärder för att främja järnvägstrafiken,,prot-198889--62
0,metadata,Prot. 1988/89:62,,prot-198889--62
0,metadata,2 Riksdagens protokoll 1988/89:61—63,,prot-198889--62
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198889--62
1,metadata,5 $& Föredrogs och hänvisades Propositionerna,,prot-198889--62
2,metadata,1988/89:73 till lagutskottet,,prot-198889--62
3,metadata,1988/89:83 till socialförsäkringsutskottet,,prot-198889--62
0,metadata,1988/89:423 av Hadar Cars (fp) till bostadsministern om renovering av rådhuset i Stockholm:,,prot-198889--62
0,metadata,11 8 Kammaren åtskildes kl. 15.52.,,prot-198889--62
0,metadata,1988/89:61—-63,,prot-198889--62
0,metadata,"gotab 88440, Stockholm 1989",,prot-198889--62
