,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--82
0,metadata,Tisdagen den 16 februari,,prot-198182--82
0,metadata,Torsdagen den 18 februari,,prot-198182--82
0,metadata,1981/82:82,,prot-198182--82
0,metadata,Nr 82 Onsdagen den 17 februari 1982,,prot-198182--82
0,metadata,"48 Svar på frågorna 1981/82:247, 258 och 260 om de politiska förhållandena i Centralamerika",,prot-198182--82
0,metadata,10 Riksdagens protokoll 1981/82:80-84,,prot-198182--82
0,metadata,Överläggningen var härmed avslutad.,,prot-198182--82
0,metadata,Det är detta som kärnvapendebatten handlar om. Det är detta budskap 11 Riksdagens protokoll 1981/82:80-84,,prot-198182--82
0,metadata,8$ Svar på fråga 1981/82:242 om Sveriges säkerhetsintressen vid delningen av kontinentalsockeln i Östersjön,,prot-198182--82
0,metadata,Förteckning över talare 1981/82 (Siffrorna avser sida i protokollen) 80-84,,prot-198182--82
0,metadata,1981/82 80-84,,prot-198182--82
