,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--36
0,metadata,1983/84 35-36,,prot-198384--36
0,metadata,"Konstitutionsutskottets betänkande 1983/84:8 Vissa grundlagsfrågor, Mm. M. ..sssssssesssersrrr rr ra",,prot-198384--36
0,metadata,4 Riksdagens protokoll 1983184:35-36,,prot-198384--36
0,metadata,Allemanssparandet ”,,prot-198384--36
0,metadata,Onsdagen den 30 november 1983,,prot-198384--36
0,metadata,politiska medel,,prot-198384--36
0,metadata,Nr 36 Onsdagen den,,prot-198384--36
0,metadata,"Vissa grundlagsfrågor, m. m.",,prot-198384--36
0,metadata,6 Riksdagens protokoll 1983/84:35-36,,prot-198384--36
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--36
0,metadata,7 Riksdagens protokoll 1983/84:35-36,,prot-198384--36
0,metadata,8 Riksdagens protokoll 1983/84:35-36,,prot-198384--36
0,metadata,Anf. 57 GUNILLA ANDRÉ (c) replik: Nr 36,,prot-198384--36
0,metadata,Utskottets hemställan bifölls.,,prot-198384--36
0,metadata,9 Riksdagens protokoll 1983/84:35-36,,prot-198384--36
0,metadata,Nr 36 Onsdagen den 30 november 1983,,prot-198384--36
0,metadata,10 Riksdagens protokoll 1983/84:35-36,,prot-198384--36
0,metadata,11 Riksdagens protokoll 1983/84:35-36,,prot-198384--36
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--36
0,metadata,1983/84:61 av Tore Nilsson (m) till justitieministern om innebörden av förbudet mot aga:,,prot-198384--36
0,metadata,1983/84:190 av Tore Claeson (vpk) till bostadsministern om de statliga ombyggnadslånen:,,prot-198384--36
0,metadata,1983/84:195 av Ulla Ekelund (c) till utbildningsministern om viss utbildning vid högskolan i Kristianstad:,,prot-198384--36
0,metadata,Förteckning över talare 1983/84 (Siffrorna avser sida i protokollen) 35-36,,prot-198384--36
0,metadata,minab/gotab Stockholm 1983 77402 |,,prot-198384--36
