,filename,pattern,txt,person
0,prot-1958-b-ak--10,0ba23c147c1beed8,Fru TORBRINK (s):,Tekla Torbrink
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr BRACONIER (h):,Jean Braconier
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr BRACONIER (h):,Jean Braconier
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-b-ak--10,0ba23c147c1beed8,Fru BOMAN (h):,Märta Boman
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr WAHRENDORFF (cp):,Harry Wahrendorff
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr FRÖDING (h):,Nils Fröding
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr RIMMERFORS (fp):,Einar Rimmerfors
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr RIMMERFORS (fp):,Einar Rimmerfors
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr KÄRRLANDER (s):,Harald Kärrlander
0,prot-1958-b-ak--10,0ba23c147c1beed8,Herr KÄRRLANDER (s):,Harald Kärrlander
