,filename,pattern,txt,person
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr LOTHIGIUS (h):,Carl-Wilhelm Lothigius
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr WAHLUND (cp):,Sten Wahlund
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr DICKSON (h):,James Dickson
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr ANTONSSON (cp):,Johannes Antonsson
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr LOTHIGIUS (h):,Carl-Wilhelm Lothigius
1,prot-1958-b-ak--14,0ba23c147c1beed8,Fru SANDSTRÖM (fp):,Ragnhild Sandström
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr WAHRENDORFF (cp):,Harry Wahrendorff
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr BJÖRKÄNGE (cp):,Karl Andersson i Björkäng
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr HEDLUND (cp):,Gunnar Hedlund
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr HAGNELL (ss):,Hans Hagnell
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr HEDLUND (cp):,Gunnar Hedlund
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr BRACONIER (h):,Jean Braconier
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr RIMMERFORS (fp):,Einar Rimmerfors
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr LINDAHL (s):,Essen Lindahl
0,prot-1958-b-ak--14,0ba23c147c1beed8,Fru LINDSKOG (s):,Elsa Lindskog
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr FÄLLDIN (cp):,Thorbjörn Fälldin
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr FÄLLDIN (cp):,Thorbjörn Fälldin
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr HAGLUND (s):,Anders Haglund
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr LUNDMARK (s):,Gunnar Lundmark
0,prot-1958-b-ak--14,0ba23c147c1beed8,Herr FRÖDING (h):,Nils Fröding
