protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1933--fk--1,0,0,,,metadata,
prot-1933--fk--1,0,1,,,metadata,
prot-1933--fk--1,0,5,,,metadata,
prot-1933--fk--1,0,7,,,metadata,
prot-1933--fk--1,1,0,,,metadata,
prot-1933--fk--1,1,1,,,metadata,
prot-1933--fk--1,2,0,,,metadata,
prot-1933--fk--1,2,2,,,metadata,
prot-1933--fk--1,2,8,,,metadata,
prot-1933--fk--1,2,9,,,metadata,
prot-1933--fk--1,3,0,,,metadata,
prot-1933--fk--1,3,1,,,metadata,
prot-1933--fk--1,3,5,,,metadata,
prot-1933--fk--1,3,8,,,metadata,
prot-1933--fk--1,3,10,,,metadata,
prot-1933--fk--1,4,0,,,metadata,
prot-1933--fk--1,4,3,,,metadata,
prot-1933--fk--1,4,14,,,metadata,
prot-1933--fk--1,5,0,,,metadata,
prot-1933--fk--1,5,1,,,metadata,
prot-1933--fk--1,5,5,,,metadata,
prot-1933--fk--1,5,7,,,metadata,
prot-1933--fk--1,6,0,,,metadata,
prot-1933--fk--1,6,2,,,metadata,
prot-1933--fk--1,6,3,,,metadata,
prot-1933--fk--1,6,4,,,metadata,
prot-1933--fk--1,6,5,,,metadata,
prot-1933--fk--1,6,9,,,metadata,
prot-1933--fk--1,6,14,,,metadata,
prot-1933--fk--1,6,16,,,metadata,
prot-1933--fk--1,7,0,,,metadata,
prot-1933--fk--1,7,1,,,metadata,
prot-1933--fk--1,7,5,,,metadata,
prot-1933--fk--1,7,8,,,metadata,
prot-1933--fk--1,8,0,,,metadata,
prot-1933--fk--1,8,1,,,metadata,
prot-1933--fk--1,8,2,,,metadata,
prot-1933--fk--1,8,11,,,metadata,
prot-1933--fk--1,8,12,,,metadata,
prot-1933--fk--1,9,0,,,metadata,
prot-1933--fk--1,9,1,,,metadata,
prot-1933--fk--1,9,3,,,metadata,
prot-1933--fk--1,9,9,,,metadata,
prot-1933--fk--1,10,0,,,metadata,
prot-1933--fk--1,10,11,,,metadata,
prot-1933--fk--1,10,12,,,metadata,
