,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--19
0,metadata,1984/85 19-21,,prot-198485--19
0,metadata,Tisdagen den 6 november,,prot-198485--19
0,metadata,1984/85:19,,prot-198485--19
0,metadata,Nr 19 Måndagen den,,prot-198485--19
0,metadata,2 Riksdagens protokoll 1984/85:19-21,,prot-198485--19
0,metadata,5 $ Svar på interpellationerna 1984/85:6 och 37 om ungdomsarbetslösheten och ungdomslagen,,prot-198485--19
0,metadata,3 Riksdagens protokoll 1984/85:19-21,,prot-198485--19
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--19
3,metadata,4 Riksdagens protokoll 1984/85:19-21,,prot-198485--19
0,metadata,Måndagen den Snovember 1984,,prot-198485--19
0,metadata,5 Riksdagens protokoll 1984/85:19-21,,prot-198485--19
0,metadata,6 Riksdagens protokoll 1984/85:19-21,,prot-198485--19
0,metadata,"7 $ Svar på interpellationerna 1984/85:12, 36 och 51 om flyktingpolitiken",,prot-198485--19
0,metadata,1984/85:152 av Ing-Marie Hansson (s) till industriministern om regeringens syn på reklam i TV:,,prot-198485--19
0,metadata,1984/85:158 av Per-Richard Molén (m) till bostadsministern om skogsmarkens behandling vid planeringen enligt planoch bygglagen:,,prot-198485--19
0,metadata,1984/85:163 av Arne Andersson i Gamleby (s) till kommunikationsministern om bemanningen av Idö lotsplats:,,prot-198485--19
0,metadata,14 $ Kammaren åtskildes kl. 17.58.,,prot-198485--19
0,metadata,Förteckning över talare 1984/85 (Siffrorna avser sida i protokollen) 19-21,,prot-198485--19
0,metadata,minab/gotab Stockholm 1984 79294,,prot-198485--19
