,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--52
0,metadata,1984/85 Meddelande om frågor,,prot-198485--52
0,metadata,Kulturutskottets betänkande 1984/85:8 Regelsanering på det kyrkliga området ..........+=«-,,prot-198485--52
0,metadata,1984/85:52,,prot-198485--52
0,metadata,Nr 52 Torsdagen den,,prot-198485--52
0,metadata,10 Riksdagens protokoll 1984/85:51-52,,prot-198485--52
0,metadata,11 Riksdagens protokoll 1984/85:51-52,,prot-198485--52
0,metadata,Överläggningen var härmed avslutad. Utskottets hemställan bifölls. 31 8$ Kammaren åtskildes kl. 22.13.,,prot-198485--52
0,metadata,1984/85 51-52,,prot-198485--52
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--52
0,metadata,minab/gotab Stockholm 1985 79558,,prot-198485--52
