,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:88—-92,,prot-198586--90
0,metadata,Prot. 1985/86:142 av Ulla Orring (fp) om bevarande av de mindre,,prot-198586--90
0,metadata,Tisdagen den 11 mars,,prot-198586--90
0,metadata,1985/86:90,,prot-198586--90
0,metadata,Prot. 1985/86:90 10 mars 1986,,prot-198586--90
0,metadata,Prot. 1985/86:90 Anf. 7 Skådespelare JAN-OLOF STRANDBERG:,,prot-198586--90
0,metadata,VIOLONCELLEN,,prot-198586--90
0,metadata,Bilaga till Prot. 1985/86:90 Riksdagens protokoll 10 mars 1986 1985/86:90,,prot-198586--90
0,metadata,Prot. 1985/86 88-92,,prot-198586--90
0,metadata,gotab Stockholm 1986 10816,,prot-198586--90
