,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:157,,prot-198586--157
0,metadata,Prot. 1985/86 157,,prot-198586--157
0,metadata,1985/86:157,,prot-198586--157
0,metadata,Prot. 1985/86:157 Lennart Blom (m),,prot-198586--157
0,metadata,Prot. 1985/86:157 30 maj 1986,,prot-198586--157
0,metadata,Prot. 1985/86:157,,prot-198586--157
0,metadata,2 Riksdagens protokoll 1985/86:157,,prot-198586--157
0,metadata,Prot. 1985/86:157 = Socialutskottets betänkande 24,,prot-198586--157
0,metadata,3 Riksdagens protokoll 1985/86:157,,prot-198586--157
0,metadata,Olympiska vinterspel 1992,,prot-198586--157
0,metadata,4 Riksdagens protokoll 1985/86:157,,prot-198586--157
0,metadata,Prot. 1985/86:157 30 maj 1986 Olympiska vinterspel 1992,,prot-198586--157
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--157
0,metadata,30 maj 1986,,prot-198586--157
0,metadata,arbetsmarknadsutskottets betänkande 1985/86:14 om arbetsmarknadsverkets ansvarsområde m. m. (prop. 1985/86:138).,,prot-198586--157
0,metadata,Prot. 1985/86:157 Hedersbetygelser för Raoul Wallenberg,,prot-198586--157
0,metadata,5 Riksdagens protokoll 1985/86:157,,prot-198586--157
0,metadata,Överläggningen var härmed avslutad. (Beslutet redovisas efter debatten om arbetsmarknadsutskottets betänkande 14.),,prot-198586--157
0,metadata,6 Riksdagens protokoll 1985/86:157,,prot-198586--157
1,metadata,"Lag om näringsförbud, m. m.",,prot-198586--157
1,metadata,12 $ Anmäldes och bordlades Proposition 1985/86:176 Ändring i vapenlagen (1973:1176),,prot-198586--157
0,metadata,"Tarschys, Daniel (fp) 5, 9 Wictorsson, Åke (s) 76, 77, 78 Wikström, Jan-Erik (fp) 27, 33, 34, 36 Östh, Rosa (c) 10, 21, 23, 24",,prot-198586--157
0,metadata,gotab Stockholm 1986 11114,,prot-198586--157
