,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:119—-122,,prot-198586--120
0,metadata,Fredagen den 18 april,,prot-198586--120
0,metadata,Avgjorda ärenden,,prot-198586--120
0,metadata,1985/86:120 Prot. 1985/86:120,,prot-198586--120
0,metadata,Prot. 1985/86:120 17 april 1986,,prot-198586--120
0,metadata,7 Riksdagens protokoll 1985186:119—-122,,prot-198586--120
0,metadata,Prot. 1985/86:120 17 april 1986 Bostadsförsörjningen m.m.,,prot-198586--120
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--120
2,metadata,Prot. 1985/86:120,,prot-198586--120
0,metadata,8 Riksdagens protokoll 1985/86:119—122,,prot-198586--120
1,metadata,Anslag till energibesparande åtgärder i bostäderm. m.,,prot-198586--120
0,metadata,Övriga moment Prot. 1985/86:120 Utskottets hemställan bifölls. 17 april 1986,,prot-198586--120
0,metadata,Prot. 1985/86:120 298 Anslag inom industridepartementets område 17 april 1986,,prot-198586--120
0,metadata,9 Riksdagens protokoll 1985/86:119—122,,prot-198586--120
0,metadata,Utskottets hemställan bifölls.,,prot-198586--120
0,metadata,Prot. Förteckning över talare 1985/86 (Siffrorna avser sida i protokollen),,prot-198586--120
0,metadata,Fredagen den 18 april Förste vice talmannen 147,,prot-198586--120
0,metadata,gotab Stockholm 1986 11136,,prot-198586--120
