,filename,pattern,txt,person
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr BOHMAN (h):,Gösta Bohman
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr HERMANSSON (vpk):,C-H Hermansson
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Fru NETTELBRANDT (fp):,Cecilia Nettelbrandt
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr DICKSON (h):,James Dickson
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr LUNDBERG (s):,Roland Lundberg
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr RUBIN (mbs):,Bertil Rubin
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr ADAMSSON (s):,Erik Adamsson
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr CARLSHAMRE (h):,Nils Carlshamre
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr SVENNING (s):,Eric Svenning
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr NORDSTRANDH (h):,Ove Nordstrandh
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr NORDGREN (h):,Hans Nordgren
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr HAGLUND (s):,Anders Haglund
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr RIMMERFORS (fp):,Einar Rimmerfors
0,prot-1968-höst-ak--36,0ba23c147c1beed8,Herr LOTHIGIUS (h):,Carl-Wilhelm Lothigius
