,filename,pattern,txt,person
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr BJÖRK (s):,William Björk
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr BERGLUND (s):,Matteus Berglund
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr BERGLUND (ss):,Matteus Berglund
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr JACOBSSON, PER, (fp):",
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Sven Andersson
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr JACOBSSON, PER, (fp):",
1,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Sven Andersson
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr JACOBSSON, PER, (fp):",
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr SKÅRMAN (fp):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr HÖGSTRÖM (s):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr DAHLBERG (s):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr DAHLBERG (s):,
1,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr DAHLBERG (s):,
1,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
2,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr DAHLBERG (s):,
3,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr EDSTRÖM (fp):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr BRUNDIN (h):,
1,prot-1968-höst-fk--37,0ba23c147c1beed8,Fru CARLQVIST (s):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr SÖRLIN (s):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr HANSSON (s):,Stig Hansson
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr HANSSON (s):,Stig Hansson
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr ÅKESSON (fp):,
1,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr HANSSON (ss):,Stig Hansson
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr PETTERSSON, ARNE, (s):",
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr SKÅRMAN (fp):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr PETTERSSON, ARNE, (s):",
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr SKÅRMAN (fp):,
1,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr SVEDBERG, LAGE, (s):",
2,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr PETTERSSON, ARNE, (s):",
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Fru DIESEN (h):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Fru NILSSON (cp):,Torsten Nilsson
1,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr HEDLUND (s):,Gunnar Hedlund
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr JACOBSSON, GÖSTA, (h):",
0,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr OHLSSON, EBBE, (h):",
1,prot-1968-höst-fk--37,0ba23c147c1beed8,"Herr KARLSSON, GÖRAN, (s):",Erik Karlsson
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr ÖSTERDAHL (fp):,
0,prot-1968-höst-fk--37,0ba23c147c1beed8,Herr HANSSON (s):,Stig Hansson
0,prot-1968-höst-fk--37,36cdc1fd812d7973,av herr Österdahl (fp) till herr statsrådet och chefen för socialdepartementet:,
