,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:23—28,,prot-198687--24
0,metadata,Prot. 1986/87:23—28,,prot-198687--24
0,metadata,Fredagen den 14 november,,prot-198687--24
0,metadata,Avgjorda ärenden,,prot-198687--24
0,metadata,1986/87:24,,prot-198687--24
0,metadata,Prot. 1986/87:24,,prot-198687--24
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--24
1,metadata,Prot. 1986/87:24 12 november 1986,,prot-198687--24
0,metadata,Vissa ersättningar till sjukvårdshuvudmännen m. m.,,prot-198687--24
0,metadata,JO-ämbetet,,prot-198687--24
0,metadata,bifall till utskottets hemställan i dess väl genomarbetade och föredömliga = Prot. 1986/87:24,,prot-198687--24
0,metadata,Djurskyddslagstiftningen m. m.,,prot-198687--24
0,metadata,Djurskyddslagstift-,,prot-198687--24
0,metadata,den 12 november,,prot-198687--24
0,metadata,Förteckning över talare Prot. (Siffrorna avser sida i protokollen) 1986/87 2328,,prot-198687--24
0,metadata,Prot. 1986/87 23—28,,prot-198687--24
0,metadata,gotab Stockholm 1986 11952,,prot-198687--24
