,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:101-103,,prot-198687--103
0,metadata,Tisdagen den 7 april,,prot-198687--103
0,metadata,Prot. 70 —1986/87:101-103,,prot-198687--103
0,metadata,1986/87:103 Prot. 1986/87:103,,prot-198687--103
0,metadata,Prot. 1986/87:103 7 april 1987,,prot-198687--103
1,metadata,Om ökad förädling av den norrbottniska bas-,,prot-198687--103
0,metadata,Prot. 1986/87:103,,prot-198687--103
1,metadata,Om ökad förädling av den norrbottniska basindustrins produkter,,prot-198687--103
0,metadata,3 $ Svar på interpellation 1986/87:207 om konsumentprisindex och reallöneutvecklingen,,prot-198687--103
0,metadata,4 Riksdagens protokoll 1986/87:101—-103,,prot-198687--103
0,metadata,48 Svar på interpellationerna 1986/87:199 och 205 om fördelningen av polispersonal mellan polismyndigheterna i landet,,prot-198687--103
0,metadata,Anf. 21 GÖTE JONSSON (m): landet,,prot-198687--103
0,metadata,Anf. 23 BRITTA BJELLE (fp): (anger,,prot-198687--103
0,metadata,Överläggningen var härmed avslutad.,,prot-198687--103
0,metadata,Prot. 1986/87:103 5 $ Svar på interpellation 1986/87:202 om förpassningar,,prot-198687--103
0,metadata,1986/87:222 av Lars Ernestam (fp) till miljöoch energiministern om remiss av förslaget till naturskyddslag:,,prot-198687--103
0,metadata,1986/87:505 av Gullan Lindblad (m) till socialministern om tvångstestning i vissa fall för konstaterande av HIV-smitta:,,prot-198687--103
0,metadata,Meddelande om frågor,,prot-198687--103
0,metadata,1986/87:519 av Grethe Lundblad (s) till jordbruksministern om spannmålsöverskotten:,,prot-198687--103
0,metadata,Prot. 1986/87:101—-103,,prot-198687--103
