,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:107—-108,,prot-198687--107
0,metadata,Prot. 1986/87:107—108,,prot-198687--107
0,metadata,Avgjorda ärenden,,prot-198687--107
0,metadata,1986/87:107 Prot. 1986/87:107,,prot-198687--107
0,metadata,Prot. 1986/87:107 21 april 1987,,prot-198687--107
0,metadata,5 $ Svar på interpellation 1986/87:217 om hjälp åt vissa asbestskadade,,prot-198687--107
0,metadata,Prot. 1986/87:107 8$ Anmäldes och bordlades,,prot-198687--107
0,metadata,Jordbruksutskottets betänkande Prot. 1986/87:107 1986/87:18 Livsmedelskontroll 21 april 1987 Meddelande om inter-,,prot-198687--107
0,metadata,Jag vill mot denna bakgrund ställa följande frågor till socialministern: Prot. 1986/87:107,,prot-198687--107
0,metadata,den 14 april,,prot-198687--107
0,metadata,1986/87:536 av Arne Andersson i Ljung (m) till jordbruksministern om lönsamheten vid lägre intensitet i jordbruket:,,prot-198687--107
0,metadata,1986/87:542 av Göthe Knutson (m) till kommunikationsministern om postverkets paketbefordran:,,prot-198687--107
0,metadata,12 $ Kammaren åtskildes kl. 15.38.,,prot-198687--107
0,metadata,Förteckning över talare Prot. (Siffrorna avser sida i protokollen) 1986/87:107—-108,,prot-198687--107
0,metadata,gotab Stockholm 1987 12988,,prot-198687--107
