,pattern,txt,replacement,filename
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
3,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
4,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
5,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
1,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
2,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-1974--14
